"ID","Handle","Command","Title","Status","Published","Published At"
"8975042248935","fitted-crewneck-short-sleeve-t-shirt-1","MERGE","FITTED CREWNECK SHORT SLEEVE T-SHIRT","Active","true","2024-09-08 09:36:48 -0700"
"8975042347239","fitted-crewneck-short-sleeve-t-shirt-2","MERGE","FITTED CREWNECK SHORT SLEEVE T-SHIRT","Active","true","2024-09-08 09:36:48 -0700"
"8940207898855","long-sleeve-cropped-t-shirt-earth","MERGE","Long Sleeve Cropped T-shirt","Draft","false",""
"8975042412775","lounge-pant","MERGE","LOUNGE PANT","Active","true","2025-01-16 22:55:32 -0800"
"8975042543847","journey-1","MERGE","JOURNEY TOP","Active","true","2024-07-29 08:54:05 -0700"
"8975042576615","button-down","MERGE","Button Down","Draft","false",""
"8983466803431","lounge-pant-stripe","MERGE","Lounge Pant","Draft","false",""
"8983466901735","button-down-stripe","MERGE","Oversized Button Down","Draft","false",""
"8983466967271","cropped-fitted-turtleneck-top","MERGE","CROPPED FITTED TURTLENECK TOP","Active","true","2024-09-19 14:20:08 -0700"
"8983467032807","long-sleeve-fitted-top-navy","MERGE","LONG SLEEVE FITTED TOP","Active","true","2024-08-09 00:46:55 -0700"
"8983467098343","long-sleeve-crewneck-mini-dress-heather-oatmeal","MERGE","LONG SLEEVE CREWNECK MINI DRESS","Active","true","2024-09-17 07:12:32 -0700"
"8983467131111","long-sleeve-crewneck-maxi-dress-heather-oatmeal","MERGE","LONG SLEEVE CREWNECK MAXI DRESS","Active","true","2024-09-17 07:12:07 -0700"
"8983467163879","long-sleeve-turtleneck-mini-dress-heather-oatmeal","MERGE","LONG SLEEVE TURTLENECK MINI DRESS","Active","true","2024-09-19 14:21:07 -0700"
"8983467196647","long-sleeve-turtleneck-maxi-dress-heather-oatmeal","MERGE","LONG SLEEVE TURTLENECK MAXI DRESS","Active","true","2024-09-19 14:20:51 -0700"
"8983467229415","high-neck-fitted-tank-6","MERGE","HIGH NECK FITTED TANK","Active","true","2024-08-09 00:47:00 -0700"
"8983467262183","drawstring-pant-heather-oatmeal","MERGE","DRAWSTRING PANT","Active","true","2024-09-10 07:13:32 -0700"
"8983467294951","drawstring-pant","MERGE","DRAWSTRING PANT","Active","true","2024-08-09 00:47:00 -0700"
"8983467327719","drawstring-pant-1","MERGE","DRAWSTRING PANT","Active","true","2024-08-09 00:47:01 -0700"
"8983467360487","emma-skirt-heather-oatmeal","MERGE","EMMA SKIRT","Active","true","2024-09-19 14:20:28 -0700"
"8983467393255","ls-baby-tee-1","MERGE","LONG SLEEVE BABY TEE","Active","true","2024-08-09 00:47:02 -0700"
"8983467426023","short-sleeve-baby-tee-navy","MERGE","SHORT SLEEVE BABY TEE","Active","true","2024-08-09 00:47:03 -0700"
"8983467458791","thermal-drawstring-pant-ivory","MERGE","DRAWSTRING PANT","Active","true","2024-08-09 00:47:05 -0700"
"8983467491559","elton-1","MERGE","ELTON VEST","Active","true","2024-08-09 00:47:05 -0700"
"8983467524327","elton","MERGE","ELTON VEST","Active","true","2024-08-09 00:47:06 -0700"
"8983671505127","90s-brief-black","MERGE","90s BRIEF","Active","true","2024-08-09 07:40:25 -0700"
"8987014758631","etienne","MERGE","ETIENNE SWEATER","Active","true","2024-09-22 09:31:47 -0700"
"8987014824167","etienne-1","MERGE","ETIENNE SWEATER","Active","true","2024-09-22 09:31:48 -0700"
"8987014889703","etienne-2","MERGE","ETIENNE SWEATER","Active","true","2024-09-22 09:31:49 -0700"
"9001541304551","test","MERGE","Test","Active","true","2025-03-17 05:20:20 -0700"
"9003077992679","classic-sweatpant-navy","MERGE","CLASSIC SWEATPANT","Active","true","2024-09-01 14:31:13 -0700"
"9003078090983","straight-leg-sweatpant","MERGE","STRAIGHT LEG SWEATPANT","Active","true","2024-09-01 14:25:36 -0700"
"9003078123751","shrunken-raglan-sweatshirt","MERGE","SHRUNKEN RAGLAN SWEATSHIRT","Active","true","2024-09-01 14:27:36 -0700"
"9003078189287","oversized-crewneck-sweatshirt-navy","MERGE","OVERSIZED CREWNECK SWEATSHIRT","Active","true","2024-09-01 14:19:17 -0700"
"9003078222055","cropped-half-zip-sweatshirt-3","MERGE","CROPPED HALF-ZIP SWEATSHIRT","Active","true","2024-09-01 15:02:58 -0700"
"9003078254823","james-4","MERGE","JAMES SWEATER","Active","true","2024-09-01 15:06:41 -0700"
"9006836089063","highwaist-legging-black","MERGE","HIGH WAIST LEGGING","Active","true","2024-09-06 07:27:40 -0700"
"9006836154599","highwaist-legging-1","MERGE","HIGH WAIST LEGGING","Active","true","2024-09-06 07:27:41 -0700"
"9006836318439","highwaist-legging-heather-grey","MERGE","HIGH WAIST LEGGING","Active","true","2024-09-06 07:33:41 -0700"
"9006836482279","highwaist-legging-chocolate","MERGE","HIGH WAIST LEGGING","Active","true","2024-12-02 17:15:50 -0800"
"9006836777191","cropped-cardigan","MERGE","CROPPED CARDIGAN","Active","true","2024-09-06 07:26:59 -0700"
"9006836973799","cropped-cardigan-1","MERGE","CROPPED CARDIGAN","Active","true","2024-09-06 07:26:59 -0700"
"9006837006567","cropped-cardigan-heather-grey","MERGE","CROPPED CARDIGAN","Active","true","2024-09-06 07:26:59 -0700"
"9006837596391","long-sleeve-fitted-top-heather-oatmeal","MERGE","LONG SLEEVE FITTED TOP","Active","true","2024-09-10 07:14:37 -0700"
"9006837629159","long-sleeve-baby-tee-heather-oatmeal","MERGE","LONG SLEEVE BABY TEE","Active","true","2024-09-13 07:15:12 -0700"
