ID,Handle,Command,Title,Metafield: custom.product_collections [list.single_line_text_field]
8940229361895,lounge-socks,MERGE,LOUNGE SOCK,"[""Accessories"",""Socks""]"
8940229460199,lounge-socks-1,MERGE,LOUNGE SOCK,"[""Accessories"",""Socks""]"
8940229263591,square-neck-mini-dress,MERGE,Square Neck Mini Dress,"[""Dresses"",""Mini""]"
8940229558503,lounge-socks-2,MERGE,LOUNGE SOCK,"[""Accessories"",""Socks""]"
8940229656807,classis-rib-socks,MERGE,CLASSIC RIBBED SOCK,"[""Accessories"",""Socks""]"
8940229787879,classis-rib-socks-1,MERGE,CLASSIC RIBBED SOCK,"[""Accessories"",""Socks""]"
8940229886183,classis-rib-socks-2,MERGE,CLASSIC RIBBED SOCK,"[""Accessories"",""Socks""]"
8940229951719,sleeveless-crewneck-sweatshirt-1,MERGE,SLEEVELESS CREWNECK TOP,"[""Tops"",""Lounge"",""Lounge Tops""]"
8940230082791,sleeveless-crewneck-sweatshirt-2,MERGE,SLEEVELESS CREWNECK TOP,"[""Tops""]"
8940230279399,square-neck-tank-2,MERGE,SQUARE NECK TANK,"[""Tanks"",""Lounge"",""Lounge Tops""]"
8940230541543,sawyer-1,MERGE,SAWYER TOP,"[""Tops"",""Knitwear""]"
8940230672615,stevie,MERGE,STEVIE CASHMERE  SWEATER,"[""Sweaters"",""Tops"",""Knitwear""]"
8940230738151,stevie-1,MERGE,STEVIE CASHMERE SWEATER,"[""Sweaters"",""Tops"",""Knitwear""]"
8940230410471,sawyer,MERGE,SAWYER TOP,"[""Tops"",""Knitwear""]"
8940231164135,cropped-muscle-tank-1,MERGE,CROPPED MUSCLE TANK,"[""Tanks""]"
8940231033063,cropped-muscle-tank,MERGE,CROPPED MUSCLE TANK,"[""Tanks""]"
8940231295207,cropped-muscle-tank-2,MERGE,CROPPED MUSCLE TANK,"[""Tanks""]"
8940230869223,drawstring-short-cream,MERGE,DRAWSTRING SHORT,"[""Shorts"",""Bottoms"",""Lounge""]"
8940231459047,ls-baby-tee,MERGE,Long Sleeve Baby Tee,
8940231524583,tank-jumpsuit,MERGE,TANK JUMPSUIT,"[""Jumpsuits"",""Bodysuits"",""Lounge"",""Lounge Tops""]"
8940231655655,tank-jumpsuit-1,MERGE,TANK JUMPSUIT,"[""Jumpsuits"",""Bodysuits"",""Lounge"",""Lounge Tops""]"
8940231819495,tank-romper-1,MERGE,TANK ROMPER,"[""Rompers"",""Bodysuits"",""Lounge"",""Lounge Tops""]"
8949241643239,rise-ai-giftcard,MERGE,Digital Gift Card,"[""Accessories""]"
8975032352999,gift-card,MERGE,Backup - Digital Gift Card,[]
8975032385767,gift-card-1,MERGE,Gift Card,[]
8964805525735,test-product-1,MERGE,test product,"[""Swim""]"
8975042150631,classic-sweatpant-chocolate,MERGE,Classic Sweatpant,"[""Bottoms"",""Sweatpants"",""Lounge"",""Lounge Bottoms""]"
8975042052327,poplin-lounge-pant,MERGE,Lounge Pant,"[""Lounge Pants"",""Bottoms""]"
8975042117863,poplin-oversized-button-down,MERGE,Oversized Button Down,"[""Tops""]"
8975042347239,fitted-crewneck-short-sleeve-t-shirt-2,MERGE,FITTED CREWNECK SHORT SLEEVE T-SHIRT,"[""T-shirts"",""New In"",""New Releases""]"
8975042380007,journey,MERGE,JOURNEY TOP,
8975042248935,fitted-crewneck-short-sleeve-t-shirt-1,MERGE,FITTED CREWNECK SHORT SLEEVE T-SHIRT,"[""T-shirts"",""New In"",""New Releases""]"
8975042216167,fitted-crewneck-short-sleeve-t-shirt,MERGE,FITTED CREWNECK SHORT SLEEVE T-SHIRT,"[""T-shirts"",""New In"",""New Releases""]"
8975042543847,journey-1,MERGE,JOURNEY TOP,"[""Tops"",""Knitwear""]"
8975042576615,button-down,MERGE,Button Down,
8983466967271,cropped-fitted-turtleneck-top,MERGE,Cropped Fitted Turtleneck Top,"[""Tops"",""T-shirts""]"
8983466803431,lounge-pant-stripe,MERGE,Lounge Pant,"[""Lounge Pants"",""Bottoms""]"
8983466901735,button-down-stripe,MERGE,Oversized Button Down,"[""Tops""]"
8983467098343,long-sleeve-crewneck-mini-dress-heather-oatmeal,MERGE,Long Sleeve Crewneck Mini Dress,"[""Dresses"",""Mini""]"
8983467131111,long-sleeve-crewneck-maxi-dress-heather-oatmeal,MERGE,Long Sleeve Crewneck Maxi Dress,"[""Dresses"",""Maxi""]"
8975042412775,lounge-pant,MERGE,Lounge Pant,"[""Lounge Pants"",""Bottoms"",""Lounge"",""Lounge Bottoms""]"
8983467196647,long-sleeve-turtleneck-maxi-dress-heather-oatmeal,MERGE,Long Sleeve Turtleneck Maxi Dress,"[""Dresses"",""Maxi""]"
8983467163879,long-sleeve-turtleneck-mini-dress-heather-oatmeal,MERGE,Long Sleeve Turtleneck Mini Dress,"[""Dresses"",""Mini""]"
8983467032807,long-sleeve-fitted-top-navy,MERGE,Long Sleeve Fitted Top,"[""Tops"",""Lounge"",""T-shirts"",""Lounge Tops""]"
8983467294951,drawstring-pant,MERGE,Drawstring Pant,
8983467229415,high-neck-fitted-tank-6,MERGE,High Neck Fitted Tank,"[""Tanks"",""Lounge"",""Lounge Tops""]"
8983467327719,drawstring-pant-1,MERGE,Drawstring Pant,
8983467393255,ls-baby-tee-1,MERGE,Long Sleeve Baby Tee,"[""tops"",""T-shirts"",""Lounge"",""Lounge Tops""]"
8983467426023,short-sleeve-baby-tee-navy,MERGE,Short Sleeve Baby Tee,"[""T-shirts"",""tops"",""lounge"",""lounge tops""]"
8983467360487,emma-skirt-heather-oatmeal,MERGE,Emma Skirt,"[""Skirts"",""Bottoms""]"
8983467262183,drawstring-pant-heather-oatmeal,MERGE,Drawstring Pant,"[""lounge"",""lounge bottoms"",""pants"",""lounge pants"",""Bottoms""]"
8983467491559,elton-1,MERGE,Elton Vest,
8983467524327,elton,MERGE,Elton Vest,
8983671505127,90s-brief-black,MERGE,90s Brief,"[""Intimates"",""Underwear""]"
8987014758631,etienne,MERGE,ETIENNE SWEATER,"[""Knitwear"",""Knitwear Tops""]"
8983467458791,thermal-drawstring-pant-ivory,MERGE,Drawstring Pant,
8987014824167,etienne-1,MERGE,ETIENNE SWEATER,"[""Knitwear"",""Knitwear Tops"",""Sweaters"",""Tops""]"
8987014889703,etienne-2,MERGE,ETIENNE SWEATER,"[""Knitwear"",""Knitwear Tops""]"
9001541304551,test,MERGE,Test,
9003078123751,shrunken-raglan-sweatshirt,MERGE,Shrunken Raglan Sweatshirt,"[""SWEATSHIRTS"",""LOUNGE"",""LOUNGE TOPS"",""Tops""]"
9003078189287,oversized-crewneck-sweatshirt-navy,MERGE,Oversized Crewneck Sweatshirt,"[""SWEATSHIRTS"",""Lounge"",""Lounge Tops"",""Tops""]"
9003078222055,cropped-half-zip-sweatshirt-3,MERGE,Cropped Half-Zip Sweatshirt,"[""Sweatshirts"",""Lounge"",""Lounge Tops"",""Tops""]"
9003078254823,james-4,MERGE,JAMES SWEATER,"[""SWEATERS"",""KNITWEAR"",""knitwear tops"",""tops""]"
9003078090983,straight-leg-sweatpant,MERGE,Straight Leg Sweatpant,"[""BOTTOMS"",""SWEATPANTS"",""LOUNGE"",""LOUNGE BOTTOMS""]"
9003077992679,classic-sweatpant-navy,MERGE,Classic Sweatpant,"[""BOTTOMS"",""SWEATPANTS"",""LOUNGE"",""LOUNGE BOTTOMS""]"
9006836089063,highwaist-legging-black,MERGE,HIGH WAIST LEGGING,"[""Bottoms"",""Leggings"",""Lounge"",""Lounge Bottoms"",""New In"",""New Releases""]"
9006836154599,highwaist-legging-1,MERGE,HIGH WAIST LEGGING,"[""Bottoms"",""Leggings"",""Lounge"",""Lounge Bottoms"",""New In"",""New Releases""]"
9006836777191,cropped-cardigan,MERGE,CROPPED CARDIGAN,"[""Tops"",""New In"",""New Releases""]"
9006836973799,cropped-cardigan-1,MERGE,CROPPED CARDIGAN,"[""Tops"",""New In"",""New Releases""]"
9006836318439,highwaist-legging-heather-grey,MERGE,HIGH WAIST LEGGING,"[""Bottoms"",""Leggings"",""Lounge"",""Lounge Bottoms"",""New In"",""New Releases""]"
9006837006567,cropped-cardigan-2,MERGE,CROPPED CARDIGAN,"[""Tops"",""New In"",""New Releases""]"
9006836482279,highwaist-legging-chocolate,MERGE,HIGH WAIST LEGGING,"[""Bottoms"",""Leggings"",""Lounge"",""Lounge Bottoms"",""New In"",""New Releases""]"
9006837629159,long-sleeve-baby-tee-heather-oatmeal,MERGE,Long Sleeve Baby Tee,"[""T-shirts"",""Tops"",""Lounge Tops""]"
9006837661927,short-sleeve-baby-tee-heather-oatmeal,MERGE,Short Sleeve Baby Tee,"[""T-shirts"",""Tops""]"
9016208851175,high-neck-fitted-tank-heather-oatmeal,MERGE,High Neck Fitted Tank,"[""Tanks"",""Lounge"",""Lounge Tops""]"
9006837596391,long-sleeve-fitted-top-heather-oatmeal,MERGE,Long Sleeve Fitted Top,"[""Tops"",""T-shirts"",""Lounge"",""Lounge Tops""]"
9016208916711,brody-pant,MERGE,BRODY PANT,"[""Bottoms"",""Pants""]"
9016209015015,constance,MERGE,CONSTANCE TOP,"[""Tops"",""Button Downs""]"
9016209277159,cropped-fitted-turtleneck-top-navy,MERGE,Cropped Fitted Turtleneck Top,"[""Tops""]"
9016208949479,brody,MERGE,BRODY PANT,"[""Bottoms"",""Pants""]"
9016208982247,constance-top,MERGE,CONSTANCE TOP,"[""Tops"",""Button Downs""]"
9016209506535,francis-4,MERGE,FRANCIS SWEATER,"[""KNITWEAR"",""KNITWEAR TOPS"",""SWEATERS""]"
9017717227751,test-2,MERGE,Test 2,"[""Tops""]"
9016209342695,cropped-fitted-turtleneck-top-1,MERGE,Cropped Fitted Turtleneck Top,"[""Tops"",""T-shirts""]"
9023728615655,cropped-half-zip-sweatshirt-heather-oatmeal,MERGE,Cropped Half-Zip Sweatshirt,"[""Sweatshirts"",""Lounge"",""Lounge Tops"",""Tops""]"
9023728681191,brady-black,MERGE,BRADY SWEATER,"[""Knitwear"",""Knitwear Tops"",""Sweaters"",""Tops""]"
9023728746727,theodore-4,MERGE,THEODORE CARDIGAN,"[""Knitwear"",""Knitwear Tops"",""Tops""]"
9016209375463,cropped-fitted-turtleneck-top-2,MERGE,Cropped Fitted Turtleneck Top,"[""Tops"",""T-shirts""]"
9025633353959,shrunken-raglan-heather-oatmeal,MERGE,Shrunken Raglan Sweatshirt,"[""Sweatshirts"",""Lounge"",""Lounge Tops"",""tops""]"
9025633288423,straight-leg-sweatpant-heather-oatmeal,MERGE,Straight Leg Sweatpant,"[""Bottoms"",""Sweatpants"",""Lounge"",""Lounge Bottoms""]"
9023728451815,classic-sweatpant-heather-oatmeal,MERGE,Classic Sweatpant,"[""BOTTOMS"",""SWEATPANTS"",""LOUNGE"",""LOUNGE BOTTOMS""]"
9025633452263,shrunken-raglan-hoodie-heather-oatmeal,MERGE,Shrunken Hoodie Sweatshirt,"[""Sweatshirts"",""Lounge"",""Lounge Tops"",""Tops""]"
9025633386727,oversized-crewneck-heather-oatmeal,MERGE,Oversized Crewneck Sweatshirt,"[""Sweatshirts"",""Lounge"",""Lounge Tops"",""Tops""]"
9038862844135,long-sleeve-crewneck-mini-dress-moss,MERGE,Long Sleeve Crewneck Mini Dress,"[""Dresses"",""Mini"",""New In"",""New Releases""]"
9038863007975,long-sleeve-crewneck-maxi-dress-moss,MERGE,Long Sleeve Crewneck Maxi Dress,"[""dresses"",""maxi"",""New releases"",""New In""]"
9038862745831,cropped-fitted-turtleneck-top-moss,MERGE,Cropped Fitted Turtleneck Top,"[""Tops"",""New In"",""New Releases""]"
9038863171815,long-sleeve-turtleneck-mini-dress-moss,MERGE,Long Sleeve Turtleneck Mini Dress,"[""dresses"",""Mini"",""New releases"",""New In""]"
9038863270119,long-sleeve-turtleneck-maxi-dress-moss,MERGE,Long Sleeve Turtleneck Maxi Dress,"[""dresses"",""maxi"",""New releases"",""New In""]"
9038862647527,long-sleeve-fitted-top-moss,MERGE,Long Sleeve Fitted Top,"[""Tops"",""New In"",""New Releases"",""T-shirts"",""Lounge Tops"",""Lounge""]"
9038864154855,shrunken-raglan-sweatshirt-moss,MERGE,Shrunken Raglan Sweatshirt,"[""Tops"",""Sweatshirts"",""New In"",""New Releases"",""Lounge"",""Lounge Tops""]"
9038864482535,oversized-crewneck-sweatshirt-moss,MERGE,Oversized Crewneck Sweatshirt,"[""Tops"",""Sweatshirts"",""New In"",""New Releases"",""Lounge"",""Lounge Tops""]"
9038864711911,high-neck-fitted-tank-moss,MERGE,High Neck Fitted Tank,"[""Tops"",""Tank Tops"",""New In"",""New Releases"",""Lounge "",""Lounge Tops""]"
8940200034535,cropped-thin-strap-fitted-tank-heather-grey,MERGE,Cropped Thin Strap Fitted Tank,
8940200067303,tank-dress-maxi-black,MERGE,Tank Maxi Dress,"[""Dresses"",""Maxi""]"
8940200165607,tank-dress-maxi-cream,MERGE,Tank Maxi Dress,"[""Dresses"",""Maxi""]"
8940200296679,tank-dress-maxi-heather-grey,MERGE,Tank Maxi Dress,
9038863532263,classic-sweatpant-moss,MERGE,Classic Sweatpant,"[""Bottoms"",""New In"",""New Releases"",""Sweatpants"",""Lounge"",""Lounge Bottoms""]"
8940200329447,long-sleeve-crewneck-dress-maxi-black,MERGE,Long Sleeve Crewneck Maxi Dress,"[""Dresses"",""Maxi""]"
8940200394983,long-sleeve-crewneck-dress-maxi-cream,MERGE,Long Sleeve Crewneck Maxi Dress,"[""Dresses"",""Maxi""]"
8940200427751,long-sleeve-crewneck-dress-maxi-heather-grey,MERGE,Long Sleeve Crewneck Maxi Dress,
8940200526055,long-sleeve-turtleneck-dress-mini-black-black,MERGE,Long Sleeve Turtleneck Mini Dress,"[""Dresses"",""Mini""]"
8940200558823,long-sleeve-turtleneck-dress-mini-cream,MERGE,Long Sleeve Turtleneck Mini Dress,"[""Dresses"",""Mini""]"
9038863696103,straight-leg-sweatpant-moss,MERGE,Straight Leg Sweatpant,"[""Bottoms"",""Sweatpants"",""New In"",""New Releases"",""Lounge"",""Lounge Bottoms""]"
8940200591591,long-sleeve-turtleneck-dress-mini-heather-grey,MERGE,Long Sleeve Turtleneck Mini Dress,
8940200722663,long-sleeve-turtleneck-dress-maxi-cream,MERGE,Long Sleeve Turtleneck Maxi Dress,"[""Dresses"",""Maxi""]"
8940200657127,long-sleeve-turtleneck-dress-maxi-black,MERGE,Long Sleeve Turtleneck Maxi Dress,"[""Dresses"",""Maxi""]"
8940200788199,long-sleeve-turtleneck-dress-maxi-heather-grey,MERGE,Long Sleeve Turtleneck Maxi Dress,
8940200919271,classic-sweatpant-cream,MERGE,Classic Sweatpant,"[""Bottoms"",""Sweatpants"",""Lounge"",""Lounge Bottoms""]"
8940200984807,classic-sweatpant-heather-brown,MERGE,Classic Sweatpant,"[""Bottoms"",""Sweatpants"",""Lounge"",""Lounge Bottoms""]"
8940200853735,classic-sweatpant-black,MERGE,Classic Sweatpant,"[""Bottoms"",""Sweatpants"",""Lounge"",""Lounge Bottoms""]"
8940201083111,straight-leg-sweatpant-black,MERGE,Straight Leg Sweatpant,"[""Bottoms"",""Sweatpants"",""Lounge"",""Lounge Bottoms""]"
8940201115879,straight-leg-sweatpant-cream,MERGE,Straight Leg Sweatpant,"[""Bottoms"",""Sweatpants"",""Lounge"",""Lounge Bottoms""]"
8940201017575,classic-sweatpant-heather-grey,MERGE,Classic Sweatpant,"[""Bottoms"",""Sweatpants"",""Lounge"",""Lounge Bottoms""]"
8940201279719,straight-leg-sweatpant-heather-brown,MERGE,Straight Leg Sweatpant,"[""Bottoms"",""Sweatpants"",""Lounge"",""Lounge Bottoms""]"
8940201410791,shrunken-raglan-sweatshirt-black,MERGE,Shrunken Raglan Sweatshirt,"[""Sweatshirts"",""Lounge"",""Lounge Tops"",""Tops""]"
8940201345255,straight-leg-sweatpant-heather-grey,MERGE,Straight Leg Sweatpant,"[""Bottoms"",""Sweatpants"",""Lounge"",""Lounge Bottoms""]"
8940201476327,shrunken-raglan-sweatshirt-cream,MERGE,Shrunken Raglan Sweatshirt,"[""Sweatshirts"",""Lounge"",""Lounge Tops"",""Tops""]"
8940201541863,shrunken-raglan-sweatshirt-choco,MERGE,Shrunken Raglan Sweatshirt,"[""Sweatshirts"",""Lounge"",""Lounge Tops""]"
8940201607399,shrunken-raglan-sweatshirt-heather-grey,MERGE,Shrunken Raglan Sweatshirt,"[""Sweatshirts"",""Lounge"",""Lounge Tops"",""Tops""]"
8940201672935,oversized-crewneck-sweatshirt-black,MERGE,Oversized Crewneck Sweatshirt,"[""Sweatshirts"",""Lounge"",""Lounge Tops"",""Tops""]"
8940201804007,oversized-crewneck-sweatshirt-choco,MERGE,Oversized Crewneck Sweatshirt,"[""Sweatshirts"",""Lounge"",""Lounge Tops"",""Tops""]"
8940201705703,oversized-crewneck-sweatshirt-cream,MERGE,Oversized Crewneck Sweatshirt,"[""Sweatshirts"",""Lounge"",""Lounge Tops"",""Tops""]"
8940201902311,oversized-crewneck-sweatshirt-heather-grey,MERGE,Oversized Crewneck Sweatshirt,"[""Sweatshirts"",""Lounge"",""Lounge Tops""]"
8940201935079,georgia,MERGE,Georgia Dress Black,"[""Dresses"",""Maxi""]"
8940202033383,charlie,MERGE,Charlie Top,"[""Tops""]"
8940202098919,sloane,MERGE,Sloane Dress,"[""Dresses""]"
8940202164455,romee,MERGE,Romee Top,"[""Tops""]"
8940202328295,chloe,MERGE,Chloé Top,"[""Tops""]"
8940202361063,simone,MERGE,Simone Top,"[""Tops""]"
8940202492135,sadie,MERGE,Sadie Dress,
8940202590439,theodore,MERGE,Theodore Cardigan,"[""Knitwear"",""Knitwear Tops"",""Tops""]"
8940202721511,theodore-1,MERGE,Theodore Cardigan,[]
8940202754279,theodore-2,MERGE,Theodore Cardigan,"[""Knitwear"",""Knitwear Tops"",""Tops""]"
8940202262759,amina,MERGE,Amina Top,"[""Tops""]"
8940202787047,theodore-3,MERGE,Theodore Cardigan,"[""Knitwear"",""Knitwear Tops"",""Tops""]"
8940202852583,james,MERGE,James Sweater,"[""Sweaters"",""Knitwear"",""Tops"",""Knitwear Tops""]"
8940202885351,james-1,MERGE,James Sweater,"[""Sweaters"",""Knitwear""]"
8940203049191,james-3,MERGE,James Sweater,"[""Sweaters""]"
8940202950887,james-2,MERGE,James Sweater,"[""Sweaters"",""Knitwear""]"
8940203081959,francis,MERGE,Francis Sweater,"[""Sweaters"",""Knitwear""]"
8940202426599,emma,MERGE,Emma Skirt,"[""Skirts"",""Bottoms""]"
8940203180263,francis-2,MERGE,Francis Sweater,"[""Sweaters"",""Knitwear""]"
8940203147495,francis-1,MERGE,Francis Sweater,"[""Sweaters""]"
8940203213031,francis-3,MERGE,Francis Sweater,"[""Sweaters"",""Knitwear"",""Tops"",""Knitwear Tops""]"
8940203376871,long-sleeve-crewneck-dress-mini-earth,MERGE,Long Sleeve Crewneck Mini Dress,"[""Dresses"",""Mini""]"
8940203442407,short-sleeve-baby-tee-earth,MERGE,Short Sleeve Baby Tee,"[""T-shirts""]"
8940203573479,long-sleeve-crewneck-dress-maxi-sand,MERGE,Long Sleeve Crewneck Maxi Dress,"[""Dresses"",""Maxi""]"
8940203671783,tank-dress-mini-earth,MERGE,Tank Mini Dress,"[""Dresses"",""Mini""]"
8940203802855,tank-dress-mini-oat,MERGE,Tank Mini Dress,
8940203933927,tank-dress-mini-olive,MERGE,Tank Mini Dress,
8940203999463,tank-dress-mini-sand,MERGE,Tank Mini Dress,
8940203507943,lounge-pant-earth,MERGE,Lounge Pant,"[""Lounge Pants"",""Bottoms"",""Lounge"",""Lounge Bottoms""]"
8940204130535,tank-dress-maxi-earth,MERGE,Tank Maxi Dress,"[""Dresses"",""Maxi""]"
8940204064999,tank-dress-maxi-chocolate,MERGE,Tank Maxi Dress,"[""Dresses"",""Maxi""]"
8940204228839,tank-dress-maxi-olive,MERGE,Tank Maxi Dress,
8940204359911,tank-dress-maxi-sand,MERGE,Tank Maxi Dress,
8940204523751,tank-dress-maxi-oat,MERGE,Tank Maxi Dress,
8940204654823,long-sleeve-crewneck-dress-mini-chocolate,MERGE,Long Sleeve Crewneck Mini Dress,"[""Dresses"",""Mini""]"
8940204818663,long-sleeve-crewneck-dress-mini-oat,MERGE,Long Sleeve Crewneck Mini Dress,"[""Dresses"",""Mini""]"
8940204884199,long-sleeve-crewneck-dress-mini-sand,MERGE,Long Sleeve Crewneck Mini Dress,"[""Dresses"",""Mini""]"
8940204949735,long-sleeve-crewneck-dress-maxi-chocolate,MERGE,Long Sleeve Crewneck Maxi Dress,"[""Dresses"",""Maxi""]"
8940205146343,long-sleeve-crewneck-dress-maxi-earth,MERGE,Long Sleeve Crewneck Maxi Dress,"[""Dresses"",""Maxi""]"
8940205342951,long-sleeve-turtleneck-dress-mini-chocolate,MERGE,Long Sleeve Turtleneck Mini Dress,"[""Dresses"",""Mini""]"
8940205310183,long-sleeve-crewneck-dress-maxi-oat,MERGE,Long Sleeve Crewneck Maxi Dress,"[""Dresses"",""Maxi""]"
8940205768935,long-sleeve-turtleneck-dress-maxi-sand,MERGE,Long Sleeve Turtleneck Maxi Dress,[]
8940205506791,long-sleeve-turtleneck-dress-maxi-earth,MERGE,Long Sleeve Turtleneck Maxi Dress,"[""Dresses"",""Maxi""]"
8940205932775,short-sleeve-baby-tee-chocolate,MERGE,Short Sleeve Baby Tee,"[""Tops"",""New In"",""New Releases"",""T-shirts"",""Lounge Tops""]"
8940206653671,short-sleeve-boyfriend-t-shirt-chocolate,MERGE,Short Sleeve Boyfriend T-Shirt,"[""T-shirts""]"
8940206031079,short-sleeve-baby-tee-oat,MERGE,Short Sleeve Baby Tee,
8940206457063,short-sleeve-baby-tee-sand,MERGE,Short Sleeve Baby Tee,
8940206751975,short-sleeve-boyfriend-t-shirt-oat,MERGE,Short Sleeve Boyfriend T-Shirt Oat,"[""T-shirts""]"
8940206850279,short-sleeve-boyfriend-t-shirt-olive,MERGE,Short Sleeve Boyfriend T-Shirt Olive,"[""T-shirts""]"
8940206129383,short-sleeve-baby-tee-olive,MERGE,Short Sleeve Baby Tee,
8940206915815,short-sleeve-boyfriend-t-shirt-sand,MERGE,Short Sleeve Boyfriend T-Shirt,"[""T-shirts""]"
8940206981351,long-sleeve-boyfriend-t-shirt-chocolate,MERGE,Long Sleeve Boyfriend T-Shirt,
8940207014119,long-sleeve-boyfriend-t-shirt-oat,MERGE,Long Sleeve Boyfriend T-Shirt,[]
8940207046887,long-sleeve-boyfriend-t-shirt-olive,MERGE,Long Sleeve Boyfriend T-Shirt,[]
8940207112423,long-sleeve-boyfriend-t-shirt-sand,MERGE,Long Sleeve Boyfriend T-Shirt,
8940207145191,rib-tank-chocolate,MERGE,Rib Tank,[]
8940207177959,rib-tank-oat,MERGE,Rib Tank,
8940207243495,rib-tank-olive,MERGE,Rib Tank,
8940207309031,rib-tank-sand,MERGE,Rib Tank,
8940207407335,rib-tank-earth,MERGE,Rib Tank,"[""Tanks""]"
8940207505639,cropped-scoop-neck-tank-earth,MERGE,Cropped Scoop Neck Tank,
8940207571175,cropped-scoop-neck-tank-oat,MERGE,Cropped Scoop Neck Tank,
8940207538407,cropped-scoop-neck-tank-chocolate,MERGE,Cropped Scoop Neck Tank,[]
8940207669479,cropped-scoop-neck-tank-olive,MERGE,Cropped Scoop Neck Tank,
8940207800551,cropped-scoop-neck-tank-sand,MERGE,Cropped Scoop Neck Tank,
8940207898855,long-sleeve-cropped-t-shirt-earth,MERGE,Long Sleeve Cropped T-shirt,
8940208095463,long-sleeve-cropped-t-shirt-olive,MERGE,Long Sleeve Cropped T-Shirt,
8940208521447,lounge-pant-olive,MERGE,Lounge Pant,"[""Lounge Pants"",""Bottoms"",""Lounge"",""Lounge Bottoms""]"
8940208652519,lounge-pant-sand,MERGE,Lounge Pant,"[""Lounge Pants"",""Bottoms"",""Lounge"",""Lounge Bottoms""]"
8940208685287,lounge-boxer-short-chocolate,MERGE,Lounge Boxer Short,"[""Shorts"",""Bottoms"",""Lounge""]"
8940208455911,lounge-pant-oat,MERGE,Lounge Pant,
8940208259303,lounge-pant-chocolate,MERGE,Lounge Pant,"[""Bottoms"",""Lounge Pants"",""New In"",""New Releases""]"
8940208816359,lounge-boxer-short-olive,MERGE,Lounge Boxer Short,"[""Shorts"",""Bottoms"",""Lounge""]"
8940208783591,lounge-boxer-short-oat,MERGE,Lounge Boxer Short,
8940208881895,lounge-boxer-short-sand,MERGE,Lounge Boxer Short,
8940209111271,super-cropped-rib-tank-1,MERGE,Super Cropped Rib Tank,
8940209242343,super-cropped-rib-tank-2,MERGE,Super Cropped Rib Tank,[]
8940209340647,super-cropped-rib-tank-3,MERGE,Super Cropped Rib Tank,
8940209602791,high-neck-fitted-tank,MERGE,High Neck Fitted Tank,"[""Tanks"",""Lounge"",""Lounge Tops""]"
8940209733863,high-neck-fitted-tank-1,MERGE,High Neck Fitted Tank,"[""Tanks"",""Lounge"",""Lounge Tops""]"
8940209766631,high-neck-fitted-tank-2,MERGE,High Neck Fitted Tank,"[""Tanks"",""Lounge"",""Lounge Tops""]"
8940210061543,cropped-rib-tank-oat,MERGE,Cropped Rib Tank,[]
8940210127079,cropped-rib-tank-sand,MERGE,Cropped Rib Tank,[]
8940209864935,high-neck-fitted-tank-3,MERGE,High Neck Fitted Tank,"[""Tanks"",""Lounge"",""Lounge Tops""]"
8940210454759,amelia-halter-one-piece-2,MERGE,Amelia Halter One Piece,"[""One Pieces"",""Swim""]"
8940210225383,amelia-halter-one-piece,MERGE,Amelia Halter One Piece,"[""One Pieces"",""Swim""]"
8940210684135,isla-string-bikini-top,MERGE,ISLA BIKINI TOP,"[""Bikini Tops"",""Swim""]"
8940210749671,isla-string-bikini-top-1,MERGE,ISLA BIKINI TOP,"[""Bikini Tops"",""Swim""]"
8940210389223,amelia-halter-one-piece-1,MERGE,Amelia Halter One Piece,"[""One Pieces"",""Swim""]"
8940210847975,isla-string-bikini-top-2,MERGE,ISLA BIKINI TOP,"[""Bikini Tops"",""Swim""]"
8940211011815,isla-string-bikini-brief,MERGE,ISLA BIKINI BOTTOM,"[""Bikini Bottoms"",""Swim""]"
8940211044583,isla-string-bikini-brief-1,MERGE,ISLA BIKINI BOTTOM,"[""Bikini Bottoms"",""Swim""]"
8940211208423,isla-string-bikini-brief-2,MERGE,ISLA BIKINI BOTTOM,"[""Bikini Bottoms"",""Swim""]"
8940211339495,jolene-button-down-top,MERGE,Jolene Button Down Top,"[""Cover Ups"",""Tops"",""Swim""]"
8940211437799,jolene-button-down-top-1,MERGE,Jolene Button Down Top,"[""Cover Ups"",""Tops"",""Swim""]"
9038865039591,shrunken-hoodie-sweatshirt-moss,MERGE,Shrunken Hoodie Sweatshirt,
8940211536103,jolene-button-down-top-2,MERGE,Jolene Button Down Top,"[""Cover Ups""]"
9038865563879,cropped-half-zip-sweatshirt-moss,MERGE,Cropped Half-Zip Sweatshirt,"[""Tops"",""Sweatshirts"",""New In"",""New Releases"",""Lounge"",""Lounge Tops""]"
9038866055399,short-sleeve-baby-tee-moss,MERGE,Short Sleeve Baby Tee,"[""Tops"",""New In"",""New Releases"",""T-shirts"",""Lounge Tops""]"
9038865826023,ls-baby-tee-moss,MERGE,Long Sleeve Baby Tee,"[""Tops"",""New In"",""New Releases"",""T-shirts"",""Lounge Tops""]"
9038865268967,fitted-crewneck-short-sleeve-t-shirt-moss,MERGE,FITTED CREWNECK SHORT SLEEVE T-SHIRT,"[""T-shirts"",""New In"",""New Releases"",""Tops""]"
9038864941287,emma-skirt-moss,MERGE,EMMA SKIRT,"[""Bottoms"",""Skirts"",""Maxi"",""New In"",""New Releases""]"
9038866219239,lounge-pant-moss,MERGE,Lounge Pant,"[""Bottoms"",""Lounge Pants"",""New In"",""New Releases""]"
