"ID","Handle","Command","Title","Status"
"8887773954269","straight-leg-sweatpant-chocolate","MERGE","Straight Leg Sweatpant","Active"
"8887773987037","shrunken-raglan-sweatshirt-chocolate","MERGE","Shrunken Raglan Sweatshirt","Active"
"8887774085341","emma-skirt-chocolate","MERGE","Emma Skirt","Active"
"8887774150877","cropped-half-zip-sweatshirt-choco","MERGE","Cropped Half-Zip Sweatshirt","Active"
"8887774445789","lenny-chocolate","MERGE","LENNY VEST","Active"
"8887774740701","high-waist-legging-heather-oatmeal","MERGE","High Waist Legging","Active"
"8887774839005","drawstring-short-heather-oatmeal","MERGE","Drawstring Short","Active"
"8887774871773","vinny-boyfriend-pocket-sweatpant-heather-oatmeal","MERGE","Vinny Boyfriend Pocket Sweatpant","Active"
"8887774937309","sonny-short-sleeve-sweatshirt-heather-oatmeal","MERGE","Sonny Short Sleeve Sweatshirt","Active"
"8887775002845","sonny-oversized-sweatshirt-heather-oatmeal","MERGE","Sonny Oversized Sweatshirt","Active"
"8887775068381","tube-maxi-dress-heather-oatmeal","MERGE","Tube Maxi Dress","Active"
"8887775101149","short-sleeve-boyfriend-t-shirt-heather-oatmeal","MERGE","Short Sleeve Boyfriend T-Shirt","Active"
"8887775166685","long-sleeve-boyfriend-t-shirt-heather-oatmeal","MERGE","Long Sleeve Boyfriend T-Shirt","Active"
"8887775199453","lounge-pant-heather-oatmeal","MERGE","Lounge Pant","Active"
"8887845716189","shrunken-raglan-sweatshirt-choco","MERGE","Shrunken Raglan Sweatshirt","Active"
"8888735662301","oversized-crewneck-sweatshirt-choco","MERGE","Oversized Crewneck Sweatshirt","Active"
"8903871856861","short-sleeve-baby-tee-b-br","MERGE","Short Sleeve Baby Tee","Active"
"8903880016093","short-sleeve-baby-tee-heather-oatme-cm","MERGE","Short Sleeve Baby Tee","Active"
"8903883063517","short-sleeve-baby-tee-moss-br","MERGE","Short Sleeve Baby Tee","Active"
"8903886078173","short-sleeve-baby-tee-navy-cm-copy","MERGE","Short Sleeve Baby Tee","Active"
"8903886471389","short-sleeve-baby-tee-ch-br","MERGE","Short Sleeve Baby Tee","Active"
"8903890075869","short-sleeve-baby-tee-heather-grey-br","MERGE","Short Sleeve Baby Tee","Active"
"8903912521949","short-sleeve-baby-tee-ivory-br","MERGE","Short Sleeve Baby Tee","Active"
"8903923892445","long-sleeve-baby-tee-b-br","MERGE","Long Sleeve Baby Tee","Active"
"8903924449501","long-sleeve-baby-tee-ivory-br","MERGE","Long Sleeve Baby Tee","Active"
"8903926907101","long-sleeve-baby-tee-heather-grey-br","MERGE","Long Sleeve Baby Tee","Active"
"8903929757917","long-sleeve-baby-tee-navy-br","MERGE","Long Sleeve Baby Tee","Active"
"8903930347741","long-sleeve-baby-tee-moss-br","MERGE","Long Sleeve Baby Tee","Active"
"8903934476509","long-sleeve-baby-tee-chocolate-br","MERGE","Long Sleeve Baby Tee","Active"
"8903941882077","long-sleeve-baby-tee-heather-oatmeal-cm","MERGE","Long Sleeve Baby Tee","Active"
"8903972946141","cropped-fitted-turtleneck-top-chocolate-sj","MERGE","Cropped Fitted Turtleneck  Top","Active"
"8903977828573","cropped-fitted-turtleneck-top-navy-sj","MERGE","Cropped Fitted Turtleneck Top","Active"
"8903979303133","cropped-fitted-turtleneck-top-heather-oatmeal-sj","MERGE","Cropped Fitted Turtleneck Top","Active"
"8903982219485","cropped-fitted-turtleneck-top-moss-sj","MERGE","Cropped Fitted Turtleneck Top","Active"
"8904000209117","fitted-crewneck-short-sleeve-t-shirt-ivory-sj","MERGE","FITTED CREWNECK SHORT SLEEVE T-SHIRT","Active"
"8904005615837","fitted-crewneck-short-sleeve-t-shirt-cream-cm","MERGE","FITTED CREWNECK SHORT SLEEVE T-SHIRT","Active"
"8904010531037","fitted-crewneck-short-sleeve-t-shirt-chocolate-sj","MERGE","FITTED CREWNECK SHORT SLEEVE T-SHIRT","Active"
"8904013643997","fitted-crewneck-short-sleeve-t-shirt-heather-grey-sj","MERGE","FITTED CREWNECK SHORT SLEEVE T-SHIRT","Active"
"8904014725341","fitted-crewneck-short-sleeve-t-shirt-moss-sj","MERGE","FITTED CREWNECK SHORT SLEEVE T-SHIRT","Active"
"8904020689117","fitted-crewneck-long-sleeve-t-shirt-chocolate-sj","MERGE","FITTED CREWNECK LONG SLEEVE T-SHIRT","Active"
"8904021147869","fitted-crewneck-long-sleeve-t-shirt-ivory-sj","MERGE","FITTED CREWNECK LONG SLEEVE T-SHIR","Active"
"8904022327517","fitted-crewneck-long-sleeve-t-shirt-moss-sj","MERGE","FITTED CREWNECK LONG SLEEVE T-SHIRT","Active"
"8904023572701","fitted-crewneck-long-sleeve-t-shirt-heather-grey-sj","MERGE","FITTED CREWNECK LONG SLEEVE T-SHIRT","Active"
"8904028684509","fitted-crewneck-long-sleeve-t-shirt-cream-cm","MERGE","FITTED CREWNECK LONG SLEEVE T-SHIRT","Active"
"8904036843741","lounge-pant-heather-oatmeal-ct","MERGE","Lounge Pant","Active"
"8819126173917","short-sleeve-baby-tee-clay","MERGE","Short Sleeve Baby Tee","Active"
"8853999354077","josephine-trouser-black","MERGE","JOSEPHINE PANT","Active"
"8904043823325","lounge-pant-chocolate-ct","MERGE","Lounge Pant","Active"
"8914680742109","test-2-red","MERGE","Test 2 red","Active"
"8919839211741","emma-cashmere-skirt-moss","MERGE","Emma Skirt","Active"
"8919839244509","short-sleeve-raglan-sweatshirt-heather-oatmeal","MERGE","Short Sleeve Raglan Sweatshirt","Active"
"8919839277277","boyfriend-pocket-sweatpant-heather-oatmeal","MERGE","Boyfriend Pocket Sweatpant","Active"
"8919839310045","oversized-raglan-sweatshirt-heather-oatmeal","MERGE","Oversized Raglan Sweatshirt","Active"
"8919839473885","classic-sweatpant-dove","MERGE","Classic Sweatpant Dove","Active"
"8919839539421","straight-leg-sweatpant-dove","MERGE","Straight Leg Sweatpant Dove","Active"
"8919839572189","shrunken-raglan-sweatshirt-dove","MERGE","Shrunken Raglan Sweatshirt Dove","Active"
"8919839604957","oversized-crewneck-sweatshirt-dove","MERGE","Oversized Crewneck Sweatshirt Dove","Active"
"8919839768797","cropped-half-zip-sweatshirt-dove","MERGE","Cropped Half-Zip Sweatshirt Dove","Active"
"8919839899869","james-sweater-dove","MERGE","James Sweater Dove","Active"
"8919839932637","lenny-vest-dove","MERGE","Lennox Sweater Dove","Active"
"8919839965405","francis-sweater-dove","MERGE","Francis Sweater Dove","Active"
"8919856447709","brody-pant-dove","MERGE","BRODY PANT","Active"
"8919856480477","constance-top-dove","MERGE","CONSTANCE TOP","Active"
"8919856578781","josephine-trouser-dove","MERGE","JOSEPHINE PANT","Active"
"8919856611549","mila-silk-camisole-dove","MERGE","MILA CAMISOLE","Active"
"8919856709853","stella-maxi-dress-black","MERGE","Stella Maxi Dress Black","Active"
"8919856742621","van-top-black","MERGE","Van Top Black","Active"
"8919856808157","van-top-bone","MERGE","Van Top Bone","Active"
"8919856840925","stella-mini-dress-black","MERGE","Stella Mini Dress Black","Active"
"8919856971997","ryder-tank-black","MERGE","Ryder Tank Black","Active"
"8919857037533","ryder-tank-bone","MERGE","Ryder Tank Bone","Active"
"8919857070301","mila-maxi-dress-black","MERGE","MILA DRESS","Active"
"8919857103069","iris-tank-black","MERGE","Iris Tank Black","Active"
"8904043036893","lounge-pant-navy-ct","MERGE","Lounge Pant","Active"
"8853999485149","constance-ivory","MERGE","CONSTANCE TOP","Active"
"8904039629021","lounge-pant-moss-ct","MERGE","Lounge Pant","Active"
